sample_id,type,user_message,model_output
189,regular,"Plan a 3 day endurance workout routine
[Context] Level: Advanced | Goal: Endurance | Days: 3 | Body fat: 19.4% (normal) | Muscle mass: 20.0kg (low) | Equipment: machine,e-z curl bar,barbell,dumbbell,medicine ball,cable,other,exercise ball","PLAN:3d Full Body x3|Endurance|Advanced|10w
---
D1:Full Body A[chest,lats,quadriceps,abdominals]61min
1.One-Arm Flat Bench Dumbbell Flye|2x20-30|20s|I|RPE10|dumbbell
2.Incline Cable Flye|2x20-30|20s|I|RPE10|cable
3.Rope Straight-Arm Pulldown|2x20-30|20s|I|RPE10|cable
4.Bent-Arm Barbell Pullover|2x20-30|20s|I|RPE7|barbell
5.Box Squat|3x15-25|30s|C|RPE7|barbell
6.Squat with Plate Movers|3x15-25|30s|C|RPE9|barbell
---
D2:Full Body B[shoulders,middle back,hamstrings,biceps]68min
1.Crucifix|2x20-30|20s|I|RPE9|other
2.Alternating Tall Kneeling Arnold Press – Hand Weights|3x15-25|30s|C|RPE9|dumbbell
3.Bent Over Low-Pulley Side Lateral|2x20-30|20s|I|RPE7|cable
4.Rear Delt Row – Barbell|2x20-30|20s|I|RPE10|barbell
5.Hyperextensions (Back Extensions)|2x20-30|20s|I|RPE7|other
6.Floor Back Extension|2x20-30|20s|I|RPE9|body only
---
D3:Full Body C[chest,lats,glutes,triceps]63min
1.Incline Cable Flye|2x20-30|20s|I|RPE9|cable
2.Isometric Wipers|2x20-30|20s|I|RPE9|body only
3.Incline Bench Pull|2x20-30|20s|I|RPE8|barbell
4.Face Pull|2x20-30|20s|I|RPE7|cable
5.Step-up with Knee Raise|2x20-30|20s|I|RPE7|body only
6.Step-Up|3x15-25|30s|C|RPE8|body only
---
PROG:Increase reps before adding weight
DELOAD:Week 10: active recovery only"
190,regular,"Generate a 4-day strength workout plan
[Context] Level: Advanced | Goal: Strength | Days: 4 | Feedback: easier difficulty, rating 4.1, 38 sessions done | Equipment: exercise ball,e-z curl bar,dumbbell,cable,bands,other,body only","PLAN:4d Upper/Lower|Strength|Advanced|12w
FB:easier pref,rating 4.1,38 sessions
---
D1:Upper A[chest,lats,triceps,biceps]59min
1.Incline Push-Up Wide|4x3-6|180s|C|RPE9|body only
2.Cable Chest Press|4x3-6|180s|C|RPE10|cable
3.Shotgun Row|4x3-6|180s|C|RPE7|cable
4.Bodyweight Mid Row|4x3-6|180s|C|RPE9|other
5.Skull Crusher – Cable with Rope|4x3-6|180s|C|RPE10|cable
6.Dumbbell Lying Supination|3x6-10|120s|I|RPE10|dumbbell
---
D2:Lower A[quadriceps,hamstrings,calves,abdominals]64min
1.Side Standing Long Jump|4x3-6|180s|C|RPE7|body only
2.Dumbbell Squat|4x3-6|180s|C|RPE8|dumbbell
3.Power Stairs|4x3-6|180s|C|RPE8|other
4.Hang Power Clean|4x3-6|180s|C|RPE10|body only
5.Calf Raises - With Bands|3x6-10|120s|I|RPE8|bands
6.Bicycle Crunch|4x3-6|180s|C|RPE8|body only
---
D3:Upper B[shoulders,middle back,biceps]48min
1.Standing Palms-In Dumbbell Press|4x3-6|180s|C|RPE9|dumbbell
2.Alternating Arnold Press – Dumbbell|4x3-6|180s|C|RPE9|dumbbell
3.Supinated Grip Lat Pulldown|4x3-6|180s|C|RPE10|cable
4.Pronated Grip Lat Pulldown|4x3-6|180s|C|RPE8|cable
5.Cable Rear Delt Fly|3x6-10|120s|I|RPE7|cable
6.Cable Preacher Curl|3x6-10|120s|I|RPE8|cable
---
D4:Lower B[hamstrings,glutes,quadriceps,calves]53min
1.One-Legged Glute Bridge|4x3-6|180s|C|RPE9|body only
2.Keg Load|4x3-6|180s|C|RPE10|other
3.One-Arm Row Lunge – Band|4x3-6|180s|C|RPE9|bands
4.One-Handed Suitcase Walking Lunge – Dumbbell|4x3-6|180s|C|RPE10|dumbbell
5.Single-Leg Hop Progression|4x3-6|180s|C|RPE7|other
6.Freehand Jump Squat|4x3-6|180s|C|RPE9|body only
---
PROG:Double progression: reps then weight
DELOAD:Week 12: reduce volume 40%, keep intensity"
191,regular,"Plan a 6 day strength workout routine
[Context] Level: Beginner | Goal: Strength | Days: 6 | Equipment: bands,machine,medicine ball,barbell,exercise ball,body only","PLAN:6d PPL x2|Strength|Beginner|4w
---
D1:Push A[chest,shoulders,triceps]40min
1.Decline Bench Press – Machine|4x3-6|180s|C|RPE7|machine
2.Smith Machine Close-Grip Bench Press|4x3-6|180s|C|RPE7|machine
3.Push Press - Behind the Neck|4x3-6|180s|C|RPE7|barbell
4.Smith Machine Overhead Shoulder Press|4x3-6|180s|C|RPE8|machine
5.Skull Crusher – Barbell|4x3-6|180s|C|RPE7|barbell
6.Shrug –  Trap Bar|3x6-10|120s|I|RPE6|body only
---
D2:Pull A[lats,middle back,biceps]41min
1.Catch and Overhead Throw|4x3-6|180s|C|RPE6|medicine ball
2.Rotational Throw – Medicine Ball|4x3-6|180s|C|RPE7|medicine ball
3.Pull-Up|4x3-6|180s|C|RPE6|body only
4.Overhead Slam|4x3-6|180s|C|RPE6|medicine ball
5.Lying High Bench Barbell Curl|3x6-10|120s|I|RPE7|barbell
6.Drinking Bird Row – Band|4x3-6|180s|C|RPE8|bands
---
D3:Legs A[quadriceps,hamstrings,glutes,calves]70min
1.Squat with Plate Movers|4x3-6|180s|C|RPE6|barbell
2.Half Air Squat|4x3-6|180s|C|RPE6|body only
3.Snatch Pull|4x3-6|180s|C|RPE7|barbell
4.Snatch Deadlift|4x3-6|180s|C|RPE6|barbell
5.Barbell Walking Lunge|4x3-6|180s|C|RPE8|barbell
6.Elevated Back Lunge|4x3-6|180s|C|RPE7|barbell
---
D4:Push B[chest,shoulders,triceps]42min
1.Incline Push-Up Medium|4x3-6|180s|C|RPE6|body only
2.Pin Presses|4x3-6|180s|C|RPE6|barbell
3.Push Press – Barbell|4x3-6|180s|C|RPE8|barbell
4.Shoulder Press – Machine|4x3-6|180s|C|RPE7|machine
5.Skull Crusher – Barbell|4x3-6|180s|C|RPE6|barbell
6.Barbell Incline Shoulder Raise|3x6-10|120s|I|RPE6|barbell
---
D5:Pull B[middle back,lats,biceps]42min
1.Supine One-Arm Overhead Throw|4x3-6|180s|C|RPE6|medicine ball
2.Backward Medicine Ball Throw|4x3-6|180s|C|RPE6|medicine ball
3.Pullups|4x3-6|180s|C|RPE8|body only
4.Overhead Slam|4x3-6|180s|C|RPE7|medicine ball
5.Preacher Curl|3x6-10|120s|I|RPE8|barbell
6.Bent Over Two-Arm Long Bar Row|4x3-6|180s|C|RPE6|barbell
---
D6:Legs B[hamstrings,glutes,calves]63min
1.Smith Machine Hang Power Clean|4x3-6|180s|C|RPE8|machine
2.Hang Clean - Below the Knees|4x3-6|180s|C|RPE7|barbell
3.Barbell Lunge|4x3-6|180s|C|RPE6|barbell
4.Step-Up|4x3-6|180s|C|RPE8|body only
5.Nordic Hamstring Curl|3x6-10|120s|I|RPE7|body only
6.Calf Raise – Leg Press Machine|3x6-10|120s|I|RPE7|machine
---
PROG:Increase reps before adding weight
DELOAD:Week 4: reduce volume 40%, keep intensity"
192,regular,"Create a 5-day muscle program
[Context] Level: Advanced | Goal: Muscle | Days: 5 | Body fat: 7.7% (lean) | Muscle mass: 20.8kg (low) | Equipment: exercise ball,barbell,other,kettlebells,medicine ball,body only","PLAN:5d ULPPL|Muscle|Advanced|12w
---
D1:Upper[chest,lats,triceps,biceps]54min
1.Neck Press|3x8-12|90s|C|RPE10|barbell
2.Barbell Incline Bench Press - Medium Grip|3x8-12|90s|C|RPE7|barbell
3.Barbell Rear Delt Row|3x10-15|60s|I|RPE8|barbell
4.Rear Delt Row – Barbell|3x10-15|60s|I|RPE9|barbell
5.Overhead Tricep Extension – Barbell|3x10-15|60s|I|RPE10|barbell
6.Close-Grip Standing Barbell Curl|3x10-15|60s|I|RPE7|barbell
---
D2:Lower[quadriceps,hamstrings,glutes,calves]61min
1.Single Leg Butt Kick|3x8-12|90s|C|RPE7|body only
2.Squat with Chains|3x8-12|90s|C|RPE10|barbell
3.Back Extension|3x10-15|60s|I|RPE8|body only
4.Single Leg Glute Bridge|3x10-15|60s|I|RPE10|body only
5.Step-up with Knee Raise|3x10-15|60s|I|RPE8|body only
6.Lunge – Barbell|3x8-12|90s|C|RPE9|barbell
---
D3:Push[chest,shoulders,triceps]69min
1.Isometric Wipers|3x10-15|60s|I|RPE9|body only
2.Isometric Chest Squeezes|3x10-15|60s|I|RPE10|body only
3.Clean and Press|3x8-12|90s|C|RPE8|barbell
4.One-Arm Kettlebell Push Press|3x8-12|90s|C|RPE7|kettlebells
5.Decline EZ Bar Triceps Extension|3x10-15|60s|I|RPE9|barbell
6.Standing Front Barbell Raise Over Head|3x10-15|60s|I|RPE9|barbell
---
D4:Pull[lats,middle back,biceps]67min
1.Incline Bench Pull|3x10-15|60s|I|RPE8|barbell
2.Supine Two-Arm Overhead Throw|3x8-12|90s|C|RPE7|medicine ball
3.One Arm Chin-Up|3x8-12|90s|C|RPE9|other
4.Chin-Up|3x8-12|90s|C|RPE7|body only
5.Concentration Curl|3x10-15|60s|I|RPE10|body only
6.Isometric Pull-Up Hold|3x10-15|60s|I|RPE7|body only
---
D5:Legs[quadriceps,hamstrings,glutes,calves]64min
1.Reverse Band Power Squat|3x8-12|90s|C|RPE7|barbell
2.Sled Drag - Harness|3x8-12|90s|C|RPE10|other
3.Glute Kickback|3x10-15|60s|I|RPE10|body only
4.Hyperextensions (Back Extensions)|3x10-15|60s|I|RPE10|other
5.Shallow Lunge – Bodyweight|3x8-12|90s|C|RPE8|body only
6.Barbell Lunge|3x8-12|90s|C|RPE7|barbell
---
PROG:Linear periodization: reduce reps weekly
DELOAD:Week 12: active recovery only"
193,regular,"Generate a 6-day muscle workout plan
[Context] Level: Intermediate | Goal: Muscle | Days: 6 | Body fat: 13.9% (lean) | Muscle mass: 37.7kg (average) | Equipment: kettlebells,exercise ball,medicine ball,cable,e-z curl bar,other,barbell,dumbbell","PLAN:6d PPL x2|Muscle|Intermediate|12w
---
D1:Push A[chest,shoulders,triceps]59min
1.Cable Crossover|3x10-15|60s|I|RPE7|cable
2.Isometric Chest Squeezes|3x10-15|60s|I|RPE7|body only
3.Kettlebell Arnold Press|3x8-12|90s|C|RPE7|kettlebells
4.Crucifix|3x10-15|60s|I|RPE8|other
5.Standing Low-Pulley One-Arm Triceps Extension|3x10-15|60s|I|RPE7|cable
6.Straight Raises on Incline Bench|3x10-15|60s|I|RPE8|barbell
---
D2:Pull A[lats,middle back,biceps]69min
1.Bent Over Dumbbell Rear Delt Raise With Head On Bench|3x10-15|60s|I|RPE9|dumbbell
2.Barbell Rear Delt Row|3x10-15|60s|I|RPE8|barbell
3.Isometric Pull-Up Hold|3x10-15|60s|I|RPE9|body only
4.Bent-Arm Barbell Pullover|3x10-15|60s|I|RPE10|barbell
5.Reverse Curl – Barbell|3x10-15|60s|I|RPE10|barbell
6.Feet-Elevated Bulgarian Row – Ring|3x8-12|90s|C|RPE7|body only
---
D3:Legs A[quadriceps,hamstrings,glutes,calves]44min
1.Chair Squat|3x8-12|90s|C|RPE9|machine
2.Single-Cone Sprint Drill|3x8-12|90s|C|RPE9|other
3.Floor Back Extension|3x10-15|60s|I|RPE8|body only
4.Butt Lift (Bridge)|3x10-15|60s|I|RPE7|body only
5.Step-up with Knee Raise|3x10-15|60s|I|RPE8|body only
6.Box Step-Up|3x8-12|90s|C|RPE10|body only
---
D4:Push B[chest,shoulders,triceps]53min
1.One-Handed Standing Chest Fly – Cable|3x10-15|60s|I|RPE7|cable
2.Incline Dumbbell Flyes - With A Twist|3x10-15|60s|I|RPE8|dumbbell
3.Crucifix|3x10-15|60s|I|RPE10|other
4.Landmine Linear Jammer|3x8-12|90s|C|RPE9|barbell
5.Triceps Overhead Extension with Rope|3x10-15|60s|I|RPE9|cable
6.Sled Reverse Flye|3x10-15|60s|I|RPE8|other
---
D5:Pull B[middle back,lats,biceps]42min
1.Rear Delt Row – Cable|3x10-15|60s|I|RPE9|cable
2.Incline Bench Pull|3x10-15|60s|I|RPE9|barbell
3.Isometric Pull-Up Hold|3x10-15|60s|I|RPE10|body only
4.Rope Straight-Arm Pulldown|3x10-15|60s|I|RPE9|cable
5.Reverse Barbell Preacher Curls|3x10-15|60s|I|RPE8|e-z curl bar
6.Bent Over Two-Dumbbell Row With Palms In|3x8-12|90s|C|RPE8|dumbbell
---
D6:Legs B[hamstrings,glutes,calves]64min
1.Glute Kickback – Machine|3x10-15|60s|I|RPE10|machine
2.Downward Facing Balance|3x10-15|60s|I|RPE8|exercise ball
3.Alternating Side Lunge Pull – Plate|3x8-12|90s|C|RPE8|body only
4.Step-up with Knee Raise|3x10-15|60s|I|RPE10|body only
5.Natural Glute Ham Raise|3x10-15|60s|I|RPE10|body only
6.Calf Press|3x10-15|60s|I|RPE10|machine
---
PROG:Add 1 rep per set each week
DELOAD:Week 12: active recovery only"
194,injury,"I have a knee injury, create safe plan
[Context] Level: Intermediate | Goal: General | Days: 4 | Injury: knee(moderate,5/10) | Body fat: 13.6%(lean) | Equipment: kettlebells,machine,barbell,medicine ball,body only,e-z curl bar","PLAN:4d Upper/Lower|General|Intermediate|6w
INJ:knee(moderate,5/10):use leg press or machines instead of squats
---
D1:Upper A[chest,lats,triceps,biceps]59min
1.Dips - Triceps Version|3x8-15|60s|C|RPE8|body only
2.Dip – Bar|3x8-15|60s|C|RPE7|body only
3.One-Handed High-Cable Row|3x8-15|60s|C|RPE10|cable
4.Elevated Cable Rows|3x8-15|60s|C|RPE8|cable
5.Skull Crusher – Barbell|3x8-15|60s|C|RPE8|barbell
6.Lying Close-Grip Bar Curl On High Pulley|3x10-15|60s|I|RPE9|cable
---
D2:Lower A[quadriceps,hamstrings,calves,abdominals]66min
1.Deadlift – Fat Bar|3x8-15|60s|C|RPE10|body only|*LIGHT
2.Cable Pull Through|3x8-15|60s|C|RPE8|cable|*LIGHT
3.Calf Raise On A Dumbbell|3x10-15|60s|I|RPE9|dumbbell|*LIGHT
4.Decline Oblique Crunch|3x8-15|60s|C|RPE9|body only
5.Power Snatch from Blocks|3x8-15|60s|C|RPE10|barbell|*LIGHT
6.Power Snatch|3x8-15|60s|C|RPE10|barbell|*LIGHT
---
D3:Upper B[shoulders,middle back,biceps]62min
1.Two-Arm Kettlebell Military Press|3x8-15|60s|C|RPE9|kettlebells
2.One-Arm Kettlebell Jerk|3x8-15|60s|C|RPE10|kettlebells
3.Band Assisted Pull-Up|3x8-15|60s|C|RPE10|bands
4.Underhand Cable Pulldowns|3x8-15|60s|C|RPE8|cable
5.Shrug – Barbell|3x10-15|60s|I|RPE8|barbell
6.Bottoms-Up Clean From The Hang Position|3x8-15|60s|C|RPE8|kettlebells
---
D4:Lower B[hamstrings,glutes,quadriceps,calves]40min
1.Band Good Morning (Pull Through)|3x8-15|60s|C|RPE9|bands|*LIGHT
2.Leverage Deadlift|3x8-15|60s|C|RPE10|machine|*LIGHT
3.Barbell Seated Calf Raise|3x10-15|60s|I|RPE8|barbell|*LIGHT
4.Sled Pull|3x8-15|60s|C|RPE8|body only|*LIGHT
5.Standing Glute Kickback – Machine|3x10-15|60s|I|RPE10|machine
6.One-Arm Side Deadlift|3x8-15|60s|C|RPE8|barbell|*LIGHT
---
PROG:Increase reps before adding weight
DELOAD:Week 6: active recovery only"
195,regular,"Create a 3-day endurance program
[Context] Level: Intermediate | Goal: Endurance | Days: 3 | Body fat: 21.1% (normal) | Muscle mass: 33.8kg (average) | Equipment: body only,e-z curl bar,barbell,bands","PLAN:3d Push/Pull/Legs|Endurance|Intermediate|4w
---
D1:Push[chest,shoulders,triceps]53min
1.Isometric Chest Squeezes|2x20-30|20s|I|RPE9|body only
2.Bodyweight Flyes|2x20-30|20s|I|RPE8|e-z curl bar
3.Z Press – Barbell|3x15-25|30s|C|RPE10|barbell
4.Anti-Gravity Press|3x15-25|30s|C|RPE8|barbell
5.EZ-Bar Skullcrusher|2x20-30|20s|I|RPE7|e-z curl bar
6.Plate Front Raise|2x20-30|20s|I|RPE10|body only
---
D2:Pull[lats,middle back,biceps]68min
1.Rear Delt Row – Barbell|2x20-30|20s|I|RPE10|barbell
2.Barbell Rear Delt Row|2x20-30|20s|I|RPE10|barbell
3.Isometric Pull-Up Hold|2x20-30|20s|I|RPE10|body only
4.Bent-Arm Barbell Pullover|2x20-30|20s|I|RPE10|barbell
5.Seated Palms-Down Barbell Wrist Curl|2x20-30|20s|I|RPE9|barbell
6.Curl – Bodyweight|2x20-30|20s|I|RPE8|body only
---
D3:Legs[quadriceps,hamstrings,glutes,calves]67min
1.Olympic Squat|3x15-25|30s|C|RPE9|barbell
2.Box Squat with Chains|3x15-25|30s|C|RPE9|barbell
3.Hip Extension with Bands|2x20-30|20s|I|RPE8|bands
4.Single Leg Glute Bridge|2x20-30|20s|I|RPE7|body only
5.Step-up with Knee Raise|2x20-30|20s|I|RPE8|body only
6.Barbell Walking Lunge|3x15-25|30s|C|RPE7|barbell
---
PROG:Double progression: reps then weight
DELOAD:Every 2 weeks: half volume"
196,regular,"Design a 6-day general training split
[Context] Level: Intermediate | Goal: General | Days: 6 | Injuries: elbow(mild,2/10),neck(mild,3/10) | Feedback: normal difficulty, rating 5.0, 37 sessions done | Equipment: bands,dumbbell,body only,medicine ball,other,cable,barbell,machine","PLAN:6d PPL x2|General|Intermediate|12w
INJ:elbow(mild,2/10):reduce isolation arm volume;neck(mild,3/10):avoid neck strain positions
FB:normal pref,rating 5.0,37 sessions
---
D1:Push A[chest,shoulders,triceps]60min
1.Kneeling Push-Up|3x8-15|60s|C|RPE10|body only|*MONITOR
2.Smith Machine Close-Grip Bench Press|3x8-15|60s|C|RPE10|machine|*MONITOR
3.Push Press - Behind the Neck|3x8-15|60s|C|RPE9|barbell
4.Machine Shoulder (Military) Press|3x8-15|60s|C|RPE8|machine
5.Skull Crusher – Cable with Rope|3x8-15|60s|C|RPE10|cable|*MONITOR
6.One-Handed Leaning Lateral Raise – Dumbbell|3x10-15|60s|I|RPE8|dumbbell
---
D2:Pull A[lats,middle back,biceps]58min
1.Seated Row – Machine|3x8-15|60s|C|RPE7|machine|*MONITOR
2.Supine One-Arm Overhead Throw|3x8-15|60s|C|RPE9|medicine ball
3.One-Handed Lat Pulldown|3x8-15|60s|C|RPE9|cable
4.Gironda Sternum Chins|3x8-15|60s|C|RPE9|other
5.Spider Curl|3x10-15|60s|I|RPE10|e-z curl bar|*MONITOR
6.Side To Side Chins|3x8-15|60s|C|RPE9|other
---
D3:Legs A[quadriceps,hamstrings,glutes,calves]54min
1.Single-Leg Hop Progression|3x8-15|60s|C|RPE9|other
2.Barbell Hack Squat|3x8-15|60s|C|RPE9|barbell
3.Muscle Snatch|3x8-15|60s|C|RPE8|barbell
4.Cable Pull Through|3x8-15|60s|C|RPE8|cable
5.Lunge – Dumbbell|3x8-15|60s|C|RPE7|dumbbell
6.Lateral Lunge – Dumbbell|3x8-15|60s|C|RPE10|dumbbell
---
D4:Push B[chest,shoulders,triceps]40min
1.Leverage Chest Press|3x8-15|60s|C|RPE9|machine
2.Suspended Push-Up|3x8-15|60s|C|RPE8|other
3.Log Lift|3x8-15|60s|C|RPE8|other
4.Push Press – Dumbbell|3x8-15|60s|C|RPE9|dumbbell
5.Standing Low-Pulley One-Arm Triceps Extension|3x10-15|60s|I|RPE9|cable|*MONITOR
6.Lying One-Arm Lateral Raise|3x10-15|60s|I|RPE8|dumbbell
---
D5:Pull B[middle back,lats,biceps]68min
1.Suspended Row|3x8-15|60s|C|RPE10|other
2.Row – T-Bar|3x8-15|60s|C|RPE9|barbell|*MONITOR
3.Weighted Pull Ups|3x8-15|60s|C|RPE7|other
4.Wide-Grip Lat Pulldown|3x8-15|60s|C|RPE9|cable
5.Standing Concentration Curl|3x10-15|60s|I|RPE9|dumbbell|*MONITOR
6.Mixed Grip Chin|3x8-15|60s|C|RPE8|other
---
D6:Legs B[hamstrings,glutes,calves]51min
1.Hang Clean - Below the Knees|3x8-15|60s|C|RPE7|barbell
2.Wide Stance Stiff Legs|3x8-15|60s|C|RPE9|barbell
3.Lunge – Bodyweight|3x8-15|60s|C|RPE7|body only
4.Dumbbell Step Ups|3x8-15|60s|C|RPE7|dumbbell
5.Platform Hamstring Slides|3x10-15|60s|I|RPE7|other
6.Standing Calf Raises|3x10-15|60s|I|RPE8|machine
---
PROG:Increase reps before adding weight
DELOAD:Every 6 weeks: half volume"
197,regular,"Generate a 3-day weightloss workout plan
[Context] Level: Intermediate | Goal: WeightLoss | Days: 3 | Body fat: 5.8% (lean) | Muscle mass: 24.2kg (low) | Equipment: medicine ball,body only,barbell,bands,machine,dumbbell","PLAN:3d Full Body x3|WeightLoss|Intermediate|8w
---
D1:Full Body A[chest,lats,quadriceps,abdominals]55min
1.Single-Arm Push-Up|3x12-20|45s|C|RPE9|body only
2.Push-Up|3x12-20|45s|C|RPE10|body only
3.Pullups|3x12-20|45s|C|RPE10|body only
4.Chin-Up|3x12-20|45s|C|RPE8|body only
5.Star Jump|3x12-20|45s|C|RPE8|body only
6.Squat with Chains|3x12-20|45s|C|RPE8|barbell
---
D2:Full Body B[shoulders,middle back,hamstrings,biceps]46min
1.Power Jerk|3x12-20|45s|C|RPE10|barbell
2.Return Push from Stance|3x12-20|45s|C|RPE9|medicine ball
3.Rear Delt Row – Dumbbell|3x15-25|30s|I|RPE9|dumbbell
4.Underhand Grip Inverted Row|3x12-20|45s|C|RPE7|body only
5.Reverse Band Sumo Deadlift|3x12-20|45s|C|RPE8|barbell
6.Clean|3x12-20|45s|C|RPE9|barbell
---
D3:Full Body C[chest,lats,glutes,triceps]70min
1.Machine Bench Press|3x12-20|45s|C|RPE7|machine
2.Bench Press with Chains|3x12-20|45s|C|RPE9|barbell
3.Catch and Overhead Throw|3x12-20|45s|C|RPE8|medicine ball
4.Drinking Bird Row – Band|3x12-20|45s|C|RPE7|bands
5.Alternating Side Lunge Pull – Plate|3x12-20|45s|C|RPE8|body only
6.One-Handed Overhead Contralateral Step-Up – Dumbbell|3x12-20|45s|C|RPE10|dumbbell
---
PROG:Double progression: reps then weight
DELOAD:Week 8: active recovery only"
198,regular,"Generate a 6-day muscle workout plan
[Context] Level: Advanced | Goal: Muscle | Days: 6 | Body fat: 27.3% (higher) | Muscle mass: 53.1kg (high) | Injuries: shoulder(severe,9/10) | Equipment: dumbbell,e-z curl bar,medicine ball,bands,barbell,body only","PLAN:6d PPL x2|Muscle|Advanced|6w
INJ:shoulder(severe,9/10):skip all shoulder-dominant exercises
---
D1:Push A[chest,shoulders,triceps]47min
1.Speed Band Overhead Triceps|3x10-15|60s|I|RPE7|bands
2.Wide-Grip Decline Barbell Pullover|3x10-15|60s|I|RPE8|barbell
3.External Rotation|3x10-15|60s|I|RPE7|dumbbell|*MODIFIED
4.Tricep Dumbbell Kickback|3x10-15|60s|I|RPE8|dumbbell
---
D2:Pull A[lats,middle back,biceps]41min
1.Rear Delt Row – Dumbbell|3x10-15|60s|I|RPE7|dumbbell|*MODIFIED
2.Standing Dumbbell Upright Row|3x8-12|90s|C|RPE7|dumbbell
3.Isometric Pull-Up Hold|3x10-15|60s|I|RPE9|body only|*MODIFIED
4.Bent-Arm Barbell Pullover|3x10-15|60s|I|RPE9|barbell
5.Dumbbell Alternate Bicep Curl|3x10-15|60s|I|RPE7|dumbbell
6.Row – Barbell|3x8-12|90s|C|RPE7|barbell|*MODIFIED
---
D3:Legs A[quadriceps,hamstrings,glutes,calves]66min
1.Split Jump|3x8-12|90s|C|RPE10|body only
2.Front Rack Knee Over Toe Split Squat – Dumbbell|3x8-12|90s|C|RPE8|dumbbell
3.Back Extension|3x10-15|60s|I|RPE9|body only
4.One-Leg Prone Hip Extension|3x10-15|60s|I|RPE9|body only
5.Step-up with Knee Raise|3x10-15|60s|I|RPE9|body only
6.Lunge – Dumbbell|3x8-12|90s|C|RPE7|dumbbell
---
D4:Push B[chest,shoulders,triceps]65min
1.Dumbbell Tricep Extension -Pronated Grip|3x10-15|60s|I|RPE7|dumbbell
2.Burpee – BOSU|3x8-12|90s|C|RPE7|body only|*MODIFIED
3.Barbell Rear Delt Row|3x10-15|60s|I|RPE8|barbell|*MODIFIED
4.Skull Crusher – Barbell|3x8-12|90s|C|RPE10|barbell
---
D5:Pull B[middle back,lats,biceps]44min
1.Bent Over Dumbbell Rear Delt Raise With Head On Bench|3x10-15|60s|I|RPE8|dumbbell|*MODIFIED
2.One-Handed Row – Dumbbell|3x8-12|90s|C|RPE9|dumbbell|*MODIFIED
3.Pull-Up|3x8-12|90s|C|RPE10|body only
4.Isometric Pull-Up Hold|3x10-15|60s|I|RPE8|body only|*MODIFIED
5.Seated One-Arm Dumbbell Palms-Down Wrist Curl|3x10-15|60s|I|RPE9|dumbbell
6.Incline Bench Pull|3x10-15|60s|I|RPE8|barbell
---
D6:Legs B[hamstrings,glutes,calves]66min
1.Quadruped Hip Extension|3x10-15|60s|I|RPE9|body only
2.Single Leg Glute Bridge|3x10-15|60s|I|RPE8|body only
3.Step-up with Knee Raise|3x10-15|60s|I|RPE7|body only
4.Lunge – Dumbbell|3x8-12|90s|C|RPE9|dumbbell
5.Floor Glute-Ham Raise|3x10-15|60s|I|RPE10|body only
6.Calf Raises - With Bands|3x10-15|60s|I|RPE10|bands
---
PROG:Add 2.5-5% weight when hitting top reps
DELOAD:Every 3 weeks: half volume"
199,injury,"Need workout plan with knee inflammation
[Context] Level: Intermediate | Goal: WeightLoss | Days: 3 | Injury: knee(severe,7/10) | Body fat: 19.0%(normal) | Equipment: other,kettlebells,e-z curl bar,exercise ball,barbell,dumbbell","PLAN:3d Push/Pull/Legs|WeightLoss|Intermediate|8w
INJ:knee(severe,7/10):skip all knee-flexion and leg exercises
---
D1:Push[chest,shoulders,triceps]50min
1.Close-Grip Push-Up off of a Dumbbell|3x12-20|45s|C|RPE10|dumbbell
2.Bench Dips|3x12-20|45s|C|RPE8|body only
3.Push Press - Behind the Neck|3x12-20|45s|C|RPE10|barbell
4.Push Press – Barbell|3x12-20|45s|C|RPE7|barbell
5.Incline Barbell Triceps Extension|3x15-25|30s|I|RPE10|barbell
6.Lying One-Arm Lateral Raise|3x15-25|30s|I|RPE8|dumbbell
---
D2:Pull[lats,middle back,biceps]40min
1.Smith Machine One-Arm Upright Row|3x12-20|45s|C|RPE9|machine
2.Backward Medicine Ball Throw|3x12-20|45s|C|RPE7|medicine ball
3.Muscle Up|3x12-20|45s|C|RPE10|other
4.Rope Climb|3x12-20|45s|C|RPE10|other
5.Reverse Barbell Preacher Curls|3x15-25|30s|I|RPE9|e-z curl bar
6.Single-Arm Hang – Rings|3x12-20|45s|C|RPE10|body only
---
D3:Legs[quadriceps,hamstrings,glutes,calves]44min
1.Power Snatch|3x12-20|45s|C|RPE8|barbell|*MODIFIED
2.Hang Clean - Below the Knees|3x12-20|45s|C|RPE8|barbell|*MODIFIED
3.Plank - BOSU|3x12-20|45s|C|RPE7|body only
4.Snatch|3x12-20|45s|C|RPE7|barbell|*MODIFIED
5.Snatch Grip Deadlift|3x12-20|45s|C|RPE8|barbell|*MODIFIED
6.Hip Thrust – Barbell|3x12-20|45s|C|RPE9|barbell
---
PROG:Increase reps before adding weight
DELOAD:Week 8: active recovery only"
